./data_example/train_img/24.png	申购(划款）	6940,6940,3684,6940,6940,6940,6940,6940,5622,6940,6940,6940,6940,6940,7,6940,6940,597,6940,6940,6940,6940,6940,2878,6940,6940,6940,6940,6940,6923,6940
./data_example/train_img/25.png	3	6940,6940,18
./data_example/train_img/26.png	招商证券	6940,6940,6940,2194,6940,6940,6940,6940,6940,6940,986,6940,6940,6940,6940,6940,6940,6940,5471,6940,6940,6940,6940,6940,6940,616,6940,6940,6940,6940
./data_example/train_img/27.png	失败原因	6940,6940,6940,1313,6940,6940,6940,6940,5614,6940,6940,6940,6940,6940,6940,6940,758,6940,6940,6940,6940,6940,1124,6940,6940,6940,6940
./data_example/train_img/28.png	0.05	6940,6940,6940,6940,15,6940,13,6940,15,6940,6940,20,6940
./data_example/train_img/29.png	216,978.15	6940,6940,6940,17,6940,6940,16,6940,6940,21,6940,6940,11,6940,24,6940,6940,6940,22,6940,23,6940,6940,13,6940,6940,16,6940,20,6940
./data_example/train_img/30.png	819589041610001	6940,6940,6940,23,6940,6940,16,6940,6940,24,6940,6940,20,6940,6940,23,6940,6940,6940,24,6940,6940,15,6940,6940,19,6940,6940,6940,16,6940,21,6940,6940,6940,16,6940,6940,15,6940,6940,15,6940,6940,15,6940,6940,6940,16,6940
./data_example/train_img/31.png	交易费用	6940,6940,6940,246,6940,6940,6940,6940,6940,6940,2494,6940,6940,6940,6940,6940,5634,6940,6940,6940,6940,6940,3675,6940,6940,6940
./data_example/train_img/32.png	57	6940,6940,6940,20,6940,6940,6940,6940,22,6940
./data_example/train_img/33.png	1	6940,6940,6940,16,6940
./data_example/train_img/34.png	华安强债B	6940,6940,6940,714,6940,6940,6940,6940,6940,1497,6940,6940,6940,6940,1828,6940,6940,6940,6940,6940,442,6940,6940,6940,6940,33,6940,6940
./data_example/train_img/35.png	申购(划款）	6940,6940,6940,3684,6940,6940,6940,6940,6940,5622,6940,6940,6940,6940,6940,6940,6940,7,6940,6940,597,6940,6940,6940,6940,6940,6940,2878,6940,6940,6940,6940,6940,6940,6923,6940,6940
./data_example/train_img/36.png	0.00	6940,6940,6940,6940,15,6940,6940,13,6940,6940,15,6940,6940,15,6940,6940
./data_example/train_img/37.png	7,455.28	6940,6940,22,6940,11,6940,6940,6940,19,6940,6940,20,6940,6940,6940,20,6940,6940,13,6940,6940,17,6940,6940,23,6940
./data_example/train_img/38.png	联海量化对冲三号私募基金	6940,4593,6940,6940,6940,6940,6940,6940,3124,6940,6940,6940,6940,6940,6940,6076,6940,6940,6940,6940,6940,691,6940,6940,6940,6940,6940,1549,6940,6940,6940,6940,6940,550,6940,6940,6940,6940,6940,6940,158,158,6940,6940,6940,6940,6940,804,6940,6940,6940,6940,6940,4085,6940,6940,6940,6940,6940,676,6940,6940,6940,6940,6940,6940,1237,6940,6940,6940,6940,6940,6077,6940,6940,6940,6940
./data_example/train_img/39.png	制表单位:金信基金管理有限公司	6940,6940,614,6940,6940,5325,6940,6940,719,6940,6940,337,6940,6940,25,6940,6940,6077,6940,6940,6940,409,6940,6940,1237,6940,6940,6077,6940,6940,4240,6940,6940,3603,6940,6940,2568,6940,6940,6383,6940,6940,511,6940,6940,805,6940
./data_example/train_img/41.png	2	6940,6940,6940,17,6940
./data_example/train_img/42.png	2018/8/13	6940,6940,17,6940,6940,6940,15,6940,6940,6940,16,6940,6940,23,6940,6940,6940,14,6940,6940,6940,23,6940,6940,6940,14,6940,6940,16,6940,6940,6940,18,6940
./data_example/train_img/43.png	0.00	6940,6940,6940,6940,15,6940,6940,6940,13,6940,6940,15,6940,6940,6940,15,6940
./data_example/train_img/44.png	20180815	6940,6940,6940,17,6940,15,15,6940,6940,16,6940,23,6940,6940,15,6940,6940,23,6940,6940,16,6940,6940,20,6940
./data_example/train_img/45.png	8	6940,6940,23,6940
./data_example/train_img/46.png	2018	6940,6940,6940,17,6940,6940,15,15,6940,6940,16,6940,6940,23,6940,6940
./data_example/train_img/48.png	总金额	6940,6940,1942,6940,6940,6940,6940,6940,6940,6077,6940,6940,6940,6940,6940,6940,6539,6940,6940,6940,6940
./data_example/train_img/49.png	002912	6940,6940,6940,15,6940,6940,15,6940,6940,6940,17,6940,6940,24,6940,6940,6940,16,6940,6940,17,6940
./data_example/train_img/50.png	0.	6940,6940,6940,6940,15,6940
./data_example/train_img/51.png	打印日期：2018-08-09	6940,6940,6940,2124,6940,6940,6940,6940,6940,737,6940,6940,6940,6940,6940,6940,2472,6940,6940,6940,6940,6940,2578,6940,6940,6940,6940,6940,6940,6928,6940,6940,6940,6940,6940,17,6940,6940,6940,15,6940,6940,16,6940,6940,23,6940,6940,6940,12,6940,6940,15,6940,6940,23,6940,6940,6940,12,6940,6940,15,6940,6940,24,6940
./data_example/train_img/52.png	14,546.36	6940,6940,6940,16,6940,6940,19,6940,6940,11,6940,6940,6940,20,6940,6940,6940,19,6940,6940,21,6940,6940,13,6940,6940,6940,18,6940,6940,6940,21,6940
./data_example/train_img/53.png	2018-0	6940,6940,6940,17,6940,6940,6940,15,6940,6940,6940,6940,16,6940,6940,6940,23,6940,6940,6940,12,6940,6940,6940,6940,15
./data_example/train_img/54.png	-0	6940,12,6940,6940,15,6940,6940,6940
./data_example/train_img/56.png	5	6940,6940,20,6940
./data_example/train_img/57.png	57,123.61	6940,6940,20,6940,6940,6940,22,6940,11,6940,6940,16,6940,17,6940,6940,6940,18,6940,6940,13,6940,21,6940,6940,16
./data_example/train_img/58.png	924.90	6940,6940,6940,6940,24,6940,6940,17,6940,6940,19,6940,6940,6940,13,6940,24,6940,6940,6940,15,6940
./data_example/train_img/59.png	0.00	6940,6940,6940,15,6940,6940,6940,13,6940,6940,15,6940,6940,15,6940,6940
./data_example/train_img/61.png	销售商小计：	6940,6940,6203,6940,6940,6940,6940,6940,6940,974,6940,6940,6940,6940,6940,6940,986,6940,6940,6940,6940,6940,1559,6940,6940,6940,6940,6940,5442,6940,6940,6940,6940,6940,6928,6940,6940,6940
./data_example/train_img/63.png	O	6940,6940,6940,46,6940,6940
./data_example/train_img/65.png	审批:	6940,6940,6940,6940,1512,6940,6940,6940,6940,2141,6940,6940,6940,6940,6940,6928,6940,6940
./data_example/train_img/66.png	中信保诚基金管理有限	6940,6940,6940,185,6940,6940,6940,6940,6940,409,6940,6940,6940,6940,6940,406,6940,6940,6940,6940,6940,5494,6940,6940,6940,6940,6940,6940,1237,6940,6940,6940,6940,6940,6077,6940,6940,6940,6940,6940,4240,6940,6940,6940,6940,6940,6940,3603,6940,6940,6940,6940,6940,2568,6940,6940,6940,6940,6940,6383,6940,6940,6940
./data_example/train_img/67.png	0.00	6940,6940,6940,15,6940,6940,13,6940,15,6940,6940,6940,15,6940
./data_example/train_img/68.png	销售机构：招商证券；确认日期：20180813	6940,6940,6203,6940,6940,6940,6940,6940,6940,974,6940,6940,6940,6940,6940,2589,6940,6940,6940,6940,6940,6940,2624,6940,6940,6940,6940,6940,6928,6940,6940,6940,6940,6940,6940,2194,6940,6940,6940,6940,6940,6940,986,6940,6940,6940,6940,6940,5471,6940,6940,6940,6940,6940,6940,616,6940,6940,6940,6940,6940,6929,6940,6940,6940,6940,6940,6940,3994,6940,6940,6940,6940,6940,5445,6940,6940,6940,6940,6940,6940,2472,6940,6940,6940,6940,6940,6940,2578,6940,6940,6940,6940,6940,6928,6940,6940,6940,6940,6940,17,6940,6940,15,6940,6940,6940,16,6940,23,6940,6940,15,6940,6940,23,6940,6940,6940,16,6940,6940,18,6940,6940
./data_example/train_img/69.png	申购确认	6940,6940,3684,6940,6940,6940,6940,6940,6940,6940,5622,6940,6940,6940,6940,6940,6940,6940,3994,6940,6940,6940,6940,6940,6940,6940,6940,5445,6940,6940,6940,6940
./data_example/train_img/70.png	51.73	6940,6940,6940,20,6940,6940,6940,16,13,13,6940,6940,6940,22,6940,6940,18,6940
./data_example/train_img/71.png	151,298.62	6940,6940,6940,16,6940,6940,20,6940,6940,6940,6940,16,6940,6940,11,6940,6940,6940,6940,17,6940,6940,6940,24,6940,6940,6940,23,6940,6940,6940,13,6940,6940,6940,21,6940,6940,6940,17,6940,6940
./data_example/train_img/72.png	0.00	6940,6940,6940,15,6940,6940,13,6940,6940,6940,15,6940,6940,15,6940,6940
./data_example/train_img/73.png	4 43	6940,6940,6940,6940,6940,19,6940,6940,13,6939,6940,6940,19,6940,6940,6940,18,6940,6940
./data_example/train_img/74.png	0.00	6940,6940,6940,6940,6940,15,6940,6940,6940,13,6940,6940,6940,15,6940,6940,6940,15,6940,6940,6940
./data_example/train_img/75.png	结束日期：	6940,6940,6940,4393,6940,6940,6940,6940,6940,6940,6940,6940,2606,6940,6940,6940,6940,6940,6940,6940,6940,3854,6940,6940,6940,6940,6940,6940,6940,2578,6940,6940,6940,6940,6940,6940,6940,6940,6928,6940,6940,6940
./data_example/train_img/76.png	0.819726	6940,6940,6940,15,6940,6940,13,6940,6940,6940,23,6940,6940,6940,16,6940,24,6940,6940,6940,22,6940,6940,17,6940,6940,21,6940
./data_example/train_img/77.png	到账，请及时划款：￥	6940,6940,612,6940,6940,6940,6940,6940,5615,6940,6940,6940,6940,6940,6926,6940,6940,6940,6940,6940,6940,5522,6940,6940,6940,6940,6940,6940,773,6940,6940,6940,6940,2483,6940,6940,6940,6940,6940,6940,597,6940,6940,6940,6940,6940,2878,6940,6940,6940,6940,6940,6928,6940,6940,6940,6940,6940,6940,6938,6940,6940,6940
./data_example/train_img/79.png	申请金额、确认金额、手续费单位：元	6940,6940,3684,6940,6940,6940,6940,6940,5522,6940,6940,6940,6940,6940,6077,6940,6940,6940,6940,6940,6539,6940,6940,6940,6940,6940,139,6940,6940,6940,6940,3994,6940,6940,6940,6940,6940,5445,6940,6940,6940,6940,6940,6940,6077,6940,6940,6940,6940,6539,6940,6940,6940,6940,6940,139,6940,6940,6940,6940,6940,2118,6940,6940,6940,6940,4416,6940,6940,6940,6940,6940,6940,5634,6940,6940,6940,6940,719,6940,6940,6940,6940,6940,337,6940,6940,6940,6940,6940,6928,6940,6940,6940,6940,6940,6940,493,6940,6940,6940
./data_example/train_img/80.png	005482/博时创新驱动混合A	6940,6940,6940,15,6940,6940,15,6940,6940,20,6940,6940,6940,19,6940,6940,23,6940,6940,17,6940,6940,14,6940,722,722,6940,6940,6940,6940,6940,6940,2483,6940,6940,6940,6940,6940,6940,603,6940,6940,6940,6940,6940,6940,2454,6940,6940,6940,6940,6940,6940,6616,6940,6940,6940,6940,6940,6940,657,6940,6940,6940,6940,6940,6940,6940,3179,6940,6940,6940,6940,6940,6940,814,6940,6940,6940,6940,6940,32,6940,6940,6940
./data_example/train_img/81.png	账户信息	6940,6940,6940,5615,6940,6940,6940,6940,6940,6940,6940,6940,2108,6940,6940,6940,6940,6940,6940,409,6940,6940,6940,6940,6940,6940,6940,6940,1966,6940,6940,6940,6940
./data_example/train_img/83.png	确认净额	6940,6940,3994,6940,6940,5445,6940,6940,3255,6940,6940,6539,6940,6940
./data_example/train_img/84.png	效力等同于管理人盖章。后续发送邮箱变更及时通知到 yywb@cmschina.com.cn	6940,6940,2415,6940,6940,6940,6940,6940,6940,649,6940,6940,6940,6940,6940,4208,6940,6940,6940,6940,6940,817,6940,6940,6940,6940,6940,6940,6940,232,6940,6940,6940,6940,4240,6940,6940,6940,6940,6940,6940,3603,6940,6940,6940,6940,6940,6940,6940,259,6940,6940,6940,6940,3848,3848,6940,6940,6940,6940,6940,4168,6940,6940,6940,6940,6940,140,6940,6940,6940,6940,6940,6940,819,6940,6940,6940,6940,6940,4416,6940,6940,6940,6940,6940,6940,777,6940,6940,6940,6940,6940,5889,6940,6940,6940,6940,6940,6940,5965,6940,6940,6940,6940,6940,6940,4250,6940,6940,6940,6940,6940,781,6940,6940,6940,6940,6940,6940,2560,6940,6940,6940,6940,6940,6940,773,6940,6940,6940,6940,2483,6940,6940,6940,6940,6940,6940,5906,6940,6940,6940,6940,6940,6940,3934,6940,6940,6940,6940,6940,612,6940,6940,6940,6940,6940,6939,6940,84,6940,6940,87,6940,6940,85,6940,6940,6940,64,6940,6940,31,6940,6940,65,6940,6940,75,6940,6940,6940,81,6940,6940,65,6940,6940,70,6940,6940,6940,71,6940,6940,76,6940,6940,63,6940,6940,13,6940,6940,6940,65,6940,6940,77,6940,6940,75,6940,6940,13,6940,6940,6940,65,6940,6940,76,6940,6940,6940
./data_example/train_img/86.png	中国建设银行股份有限公司上海市分行	6940,6940,185,6940,6940,6940,6940,6940,1136,6940,6940,6940,6940,6940,1799,6940,6940,6940,6940,6940,6940,5468,6940,6940,6940,6940,6194,6940,6940,6940,6940,6940,6940,5315,6940,6940,6940,6940,6940,4617,6940,6940,6940,6940,6940,301,6940,6940,6940,6940,6940,2568,6940,6940,6940,6940,6940,6383,6940,6940,6940,6940,6940,6940,511,6940,6940,6940,6940,6940,805,6940,6940,6940,6940,6940,6940,159,6940,6940,6940,3124,6940,6940,6940,6940,6940,6940,1708,6940,6940,6940,6940,6940,590,6940,6940,6940,6940,6940,5315,6940,6940,6940,6940
./data_example/train_img/87.png	300.00	6940,6940,18,6940,6940,15,6940,6940,15,6940,6940,6940,13,6940,6940,15,6940,6940,15,6940,6940
./data_example/train_img/88.png	光大优势	6940,6940,6940,498,6940,6940,6940,6940,6940,1306,6940,6940,6940,6940,6940,312,6940,6940,6940,6940,6940,667,6940,6940,6940,6940
./data_example/train_img/89.png	0.00	6940,6940,6940,15,6940,13,6940,15,6940,6940,15,6940,6940
./data_example/train_img/90.png	0.00	6940,6940,6940,15,6940,6940,13,6940,6940,15,6940,6940,15,6940,6940,6940
./data_example/train_img/92.png	贰拾捌万陆仟零壹拾玖元肆角叁分	6940,6940,6940,5625,6940,6940,6940,6940,6940,6940,2215,6940,6940,6940,6940,6940,6940,2250,6940,6940,6940,6940,6940,6940,6940,156,6940,6940,6940,6940,6376,6940,6940,6940,6940,6940,6940,285,6940,6940,6940,6940,6940,6940,6440,6940,6940,6940,6940,6940,6940,1291,6940,6940,6940,6940,6940,6940,2215,6940,6940,6940,6940,6940,3570,6940,6940,6940,6940,6940,6940,6940,493,6940,6940,6940,6940,6940,4603,6940,6940,6940,6940,6940,6940,5418,6940,6940,6940,6940,6940,6940,769,6940,6940,6940,6940,6940,6940,590,6940,6940
./data_example/train_img/93.png	管理人授权“发送标的行情等估值要	6940,4240,6940,6940,6940,6940,6940,6940,3603,6940,6940,6940,6940,6940,6940,259,6940,6940,6940,6940,2273,6940,6940,6940,6940,6940,6940,2593,6940,6940,6940,6940,6940,6940,6940,104,6940,6940,6940,777,6940,6940,6940,6940,6940,5889,6940,6940,6940,6940,6940,6940,2680,6940,6940,6940,6940,6940,3820,6940,6940,6940,6940,6940,5315,6940,6940,6940,6940,6940,2003,6940,6940,6940,6940,6940,6940,4208,6940,6940,6940,6940,6940,327,6940,6940,6940,6940,6940,6940,443,6940,6940,6940,6940,6940,5400,6940,6940,6940
./data_example/train_img/94.png	(CC06C4)	6940,7,6940,6940,15,6940,15,21,6940,6940,19,6940
./data_example/train_img/95.png	000877	6940,6940,6940,15,6940,6940,6940,15,6940,6940,6940,15,6940,6940,23,6940,6940,6940,6940,22,6940,6940,22,6940,6940,6940
./data_example/train_img/96.png	操作员：彭帅	6940,6940,2388,6940,6940,349,6940,6940,866,6940,25,25,6940,677,6940,6940,6940,6940,6940
./data_example/train_img/97.png	备注：1、原则上，此次授权适用于本产品管理人旗下管理的所有基金投资“标的产品（包含	6940,6940,1294,6940,6940,6940,6940,6940,3054,6940,6940,6940,6940,6928,6940,6940,6940,6940,6940,6940,16,6940,6940,139,6940,6940,6940,6940,6940,758,6940,6940,6940,6940,6940,601,6940,6940,6940,6940,6940,6940,159,6940,6940,6940,6926,6940,6940,6940,6940,6940,6940,2887,6940,6940,6940,6940,6940,2869,6940,6940,6940,6940,6940,2273,6940,6940,6940,6940,6940,2593,6940,6940,6940,6940,6940,5890,6940,6940,6940,6940,6940,3675,6940,6940,6940,6940,6940,232,232,6940,6940,6940,6940,2583,6940,6940,6940,6940,6940,249,6940,6940,6940,6940,6940,920,6940,6940,6940,6940,4240,6940,6940,6940,6940,6940,6940,3603,6940,6940,6940,6940,6940,259,6940,6940,6940,6940,2469,6940,6940,6940,6940,6940,6940,160,160,6940,6940,6940,6940,4240,6940,6940,6940,6940,6940,3603,6940,6940,6940,6940,3820,6940,6940,6940,6940,6940,2112,6940,6940,6940,6940,6940,6940,2568,6940,6940,6940,6940,6940,1237,6940,6940,6940,6940,6940,6077,6940,6940,6940,6940,2152,6940,6940,6940,6940,6940,5645,6940,6940,6940,6940,6940,6940,6940,104,6940,6940,6940,2680,6940,6940,6940,6940,6940,3820,6940,6940,6940,6940,6940,249,6940,6940,6940,6940,6940,920,920,6940,6940,6940,6940,6940,6940,6940,6922,6940,6940,6940,684,6940,6940,6940,6940,6940,839,6940,6940
./data_example/train_img/98.png	0.00	6940,6940,15,6940,13,13,15,6940,6940,15,6940,6940
./data_example/train_img/99.png	手续费	6940,6940,6940,2118,6940,6940,6940,6940,4416,6940,6940,6940,6940,6940,5634,6940,6940,6940,6940
./data_example/train_img/101.png	0.00	6940,6940,15,6940,6940,13,6940,15,6940,6940,15,6940
./data_example/train_img/102.png	*****本管理人已完成本基金所有认购申购客户端确认回访工作	6940,6940,104,6940,6940,6940,6940,6940,6940,104,6940,6940,6940,6940,6940,2583,6940,6940,6940,6940,4240,6940,6940,6940,6940,6940,3603,6940,6940,6940,6940,6940,259,6940,6940,6940,6940,1701,6940,6940,6940,6940,6940,6940,493,6940,6940,6940,6940,2089,6940,6940,6940,6940,6940,6940,2585,6940,6940,6940,6940,1237,6940,6940,6940,6940,6940,6077,6940,6940,6940,6940,2112,6940,6940,6940,6940,6940,6940,2568,6940,6940,6940,6940,5445,6940,6940,6940,6940,5622,6940,6940,6940,6940,6940,6940,67,6940,6940,6940,6940,5622,6940,6940,6940,6940,6940,1513,6940,6940,6940,6940,6940,2108,6940,6940,6940,6940,4173,6940,6940,6940,6940,6940,6940,3712,6940,6940,6940,6940,5702,6940,6940,6940,6940,6940,817,6940,6940,6940,6940,6940,5469,6940,6940,6940,6940,6940,1692,1692,6940,6940,6940,6940,1726,6940,6940,6940,6940,105,6940,6940
./data_example/train_img/103.png	2018-08-15	6940,6940,6940,6940,17,6940,6940,15,6940,6940,6940,16,6940,6940,23,6940,6940,6940,12,6940,6940,15,6940,6940,6940,23,6940,6940,6940,12,6940,6940,6940,16,6940,6940,20,6940
./data_example/train_img/104.png	601877	6940,6940,21,6940,6940,6940,15,6940,6940,16,6940,6940,23,6940,6940,22,6940,6940,22
./data_example/train_img/106.png	招商证券	6940,6940,2194,6940,6940,6940,6940,6940,986,6940,6940,6940,6940,6940,6940,5471,6940,6940,6940,6940,6940,616,6940,6940,6940
./data_example/train_img/107.png	销售机构划款通知书	6940,6940,6940,6203,6940,6940,6940,6940,6940,6940,974,6940,6940,6940,6940,6940,6940,2589,6940,6940,6940,6940,6940,6940,2624,6940,6940,6940,6940,6940,6940,597,6940,6940,6940,6940,6940,2878,6940,6940,6940,6940,6940,6940,5906,6940,6940,6940,6940,6940,6940,3934,6940,6940,6940,6940,6940,6940,220,6940,6940,6940,6940
./data_example/train_img/108.png	0.02	6940,6940,6940,6940,15,6940,6940,6940,13,6940,6940,6940,15,6940,6940,6940,17,6940,6940
./data_example/train_img/109.png	100038(富国沪深300)	6940,6940,6940,16,6940,6940,15,6940,6940,6940,15,6940,6940,15,6940,6940,6940,18,6940,6940,6940,23,6940,6940,6940,7,6940,6940,6940,1535,6940,6940,6940,6940,6940,1136,6940,6940,6940,6940,6940,6940,3022,6940,6940,6940,6940,6940,6940,3177,6940,6940,6940,6940,6940,6940,6940,18,6940,6940,15,6940,6940,15,6940,6940,6940,6923,6940,6940
./data_example/train_img/110.png	0.00	6940,6940,6940,6940,15,6940,6940,6940,13,6940,6940,6940,15,6940,6940,6940,15,6940,6940,6940,6940
./data_example/train_img/111.png	总笔数	6940,6940,6940,6940,1942,6940,6940,6940,6940,6940,4186,6940,6940,6940,6940,6940,2431,6940,6940,6940,6940,6940
./data_example/train_img/112.png	钴	6940,6940,6940,6134,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940
./data_example/train_img/113.png	基金名称	6940,6940,1237,6940,6940,6940,6940,6940,6940,6077,6940,6940,6940,6940,6940,6940,818,6940,6940,6940,6940,6940,4104,6940,6940,6940,6940,6940
./data_example/train_img/114.png	13,021.89	6940,6940,16,16,6940,18,6940,11,6940,15,6940,6940,17,6940,6940,6940,16,13,13,23,6940,6940,24,6940
./data_example/train_img/115.png	99.85	6940,6940,24,6940,6940,24,6940,6940,13,6940,6940,6940,23,6940,6940,20,6940,6940
./data_example/train_img/116.png	（笔）	6940,6940,6940,6940,6940,6940,6922,6940,6940,6940,4186,6940,6940,6940,6940,6940,6940,6940,6923,6940,6940,6940,6940
./data_example/train_img/117.png	1,989.81	6940,6940,6940,6940,16,6940,6940,11,6940,6940,24,6940,6940,6940,23,6940,6940,24,6940,6940,13,6940,6940,23,6940,6940,6940,16,6940
./data_example/train_img/118.png	复核人:	6940,6940,6940,6940,6940,1295,6940,6940,6940,6940,6940,2699,6940,6940,6940,6940,6940,6940,6940,259,6940,6940,6940,6940,6940,6928,6940,6940,6940
./data_example/train_img/120.png	上投摩根基金管理有限公司资金清算专户	6940,6940,6940,6940,159,6940,6940,6940,6940,2152,6940,6940,6940,6940,6940,2359,6940,6940,6940,6940,6940,2700,6940,6940,6940,6940,6940,1237,6940,6940,6940,6940,6940,6077,6940,6940,6940,6940,6940,4240,6940,6940,6940,6940,6940,3603,6940,6940,6940,6940,6940,6940,2568,6940,6940,6940,6940,6383,6940,6940,6940,6940,6940,6940,511,6940,6940,6940,6940,6940,805,6940,6940,6940,6940,6940,5645,6940,6940,6940,6940,6940,6077,6940,6940,6940,6940,6940,3183,6940,6940,6940,6940,6940,4237,6940,6940,6940,6940,6940,166,6940,6940,6940,6940,6940,2108,6940,6940,6940,6940
./data_example/train_img/121.png	确认日期：2018-07-26	6940,6940,6940,3994,6940,6940,6940,6940,6940,5445,6940,6940,6940,6940,6940,2472,6940,6940,6940,6940,6940,2578,6940,6940,6940,6940,6928,6940,6940,6940,6940,6940,6940,17,6940,6940,15,6940,6940,6940,16,6940,6940,23,6940,6940,12,6940,6940,15,6940,6940,6940,22,6940,6940,12,6940,6940,17,6940,6940,21,6940,6940
./data_example/train_img/122.png	发生日期	6940,6940,6940,6940,777,6940,6940,6940,6940,6940,6940,3673,6940,6940,6940,6940,6940,6940,2472,6940,6940,6940,6940,6940,6940,2578,6940,6940,6940,6940
./data_example/train_img/123.png	（客户）	6940,6940,6940,6940,6940,6922,6940,6940,6940,6940,1513,6940,6940,6940,6940,6940,6940,6940,2108,6940,6940,6940,6940,6940,6940,6940,6940,6923,6940,6940,6940
./data_example/train_img/124.png	875	6940,6940,6940,23,6940,6940,6940,22,6940,6940,20,6940,6940,6940
./data_example/train_img/126.png	2018 08 08	6940,6940,6940,17,6940,6940,6940,15,6940,6940,16,6940,6940,23,6940,6940,6939,6939,6940,15,6940,6940,23,6940,6940,6940,6939,6940,6940,15,6940,6940,23,6940,6940
./data_example/train_img/127.png	0.00	6940,6940,6940,6940,6940,15,6940,6940,13,6940,6940,6940,15,6940,6940,15,6940
./data_example/train_img/128.png	0.00	6940,6940,6940,6940,6940,15,6940,6940,6940,13,6940,6940,15,6940,6940,6940,6940,15,6940,6940
./data_example/train_img/129.png	证券代码	6940,6940,5471,6940,6940,6940,6940,6940,6940,6940,616,6940,6940,6940,6940,6940,6940,287,6940,6940,6940,6940,6940,6940,3948,6940,6940,6940,6940
./data_example/train_img/130.png	From：	6940,6940,37,6940,6940,6940,80,6940,6940,6940,77,6940,6940,6940,75,6940,6940,6940,6940,6940,6928,6940,6940,6940,6940,6940
./data_example/train_img/133.png	1,988.08	6940,6940,16,6940,6940,11,6940,6940,24,6940,6940,23,6940,6940,23,6940,6940,13,6940,15,6940,6940,23,6940
./data_example/train_img/134.png	业务名称	6940,6940,172,172,6940,6940,6940,6940,6940,654,6940,6940,6940,6940,6940,6940,818,6940,6940,6940,6940,4104,6940,6940,6940,6940
